31,0,ADV,_,_,_,_,"_
",,,,,,,,,,
32,0,_,_,_,_,_,"_
",,,,,,,,,,
33,0,_,_,_,_,_,"_
",,,,,,,,,,
34,0,_,A0,_,_,_,"_
",,,,,,,,,,
35,0,_,_,_,_,_,"_
",,,,,,,,,,
36,0,_,_,_,_,_,"_
",,,,,,,,,,
37,0,_,_,_,_,_,"_
",,,,,,,,,,
38,0,_,_,_,_,_,"_
",,,,,,,,,,
39,0,_,_,_,_,_,"_
",,,,,,,,,,
40,0,_,_,_,_,_,"_
",,,,,,,,,,
41,0,_,_,_,_,_,"_
",,,,,,,,,,
42,0,_,_,_,_,_,"_
",,,,,,,,,,
43,0,_,_,_,_,A1,"_
",,,,,,,,,,
44,0,_,_,LOC,_,_,"_
",,,,,,,,,,
45,0,_,_,_,_,_,"_
",,,,,,,,,,
46,0,_,_,_,_,_,"_
",,,,,,,,,,
47,0,_,_,_,_,_,"_
",,,,,,,,,,
48,0,_,_,_,_,TMP,"_
",,,,,,,,,,
49,0,_,_,_,_,_,"_
",,,,,,,,,,
50,0,_,A1,_,_,_,"_
",,,,,,,,,,
51,0,_,_,_,_,_,"ADV
",,,,,,,,,,
52,0,_,_,_,_,_,"_
",,,,,,,,,,
53,0,_,_,_,_,_,"A0
",,,,,,,,,,
54,0,_,_,_,_,_,"_
",,,,,,,,,,
55,0,_,_,_,_,_,"_
",,,,,,,,,,
56,0,_,_,_,_,_,"_
",,,,,,,,,,
57,0,_,_,_,_,_,"_
",,,,,,,,,,
58,0,_,_,_,_,_,"_
",,,,,,,,,,
59,0,_,_,_,_,_,"A1
",,,,,,,,,,
60,0,_,_,_,_,_,"_
",,,,,,,,,,
61,0,_,_,_,_,_,"_
",,,,,,,,,,
62,0,_,_,_,_,_,"_
",,,,,,,,,,
63,0,_,_,_,_,A2,"_
",,,,,,,,,,
64,0,_,_,_,_,_,"_
",,,,,,,,,,
65,0,_,_,_,_,_,"_
",,,,,,,,,,
"
",,,,,,,,,,,,,,,,,
1,0,,,,,,,,,,,,,,,,
2,0,,,,,,,,,,,,,,,,
3,0,,,,,,,,,,,,,,,,
4,0,,,,,,,,,,,,,,,,
5,0,,,,,,,,,,,,,,,,
6,0,,,,,,,,,,,,,,,,
7,0,,,,,,,,,,,,,,,,
8,0,,,,,,,,,,,,,,,,
9,0,,,,,,,,,,,,,,,,
10,0,,,,,,,,,,,,,,,,
11,0,,,,,,,,,,,,,,,,
12,0,,,,,,,,,,,,,,,,
13,0,,,,,,,,,,,,,,,,
14,0,,,,,,,,,,,,,,,,
15,0,,,,,,,,,,,,,,,,
16,0,,,,,,,,,,,,,,,,
17,0,,,,,,,,,,,,,,,,
18,0,,,,,,,,,,,,,,,,
19,0,,,,,,,,,,,,,,,,
20,0,,,,,,,,,,,,,,,,
21,0,,,,,,,,,,,,,,,,
22,0,,,,,,,,,,,,,,,,
23,0,,,,,,,,,,,,,,,,
24,0,,,,,,,,,,,,,,,,
25,0,,,,,,,,,,,,,,,,
26,0,,,,,,,,,,,,,,,,
27,0,,,,,,,,,,,,,,,,
28,0,,,,,,,,,,,,,,,,
29,0,,,,,,,,,,,,,,,,
30,0,,,,,,,,,,,,,,,,
31,0,,,,,,,,,,,,,,,,
32,0,,,,,,,,,,,,,,,,
33,0,,,,,,,,,,,,,,,,
34,0,,,,,,,,,,,,,,,,
35,0,,,,,,,,,,,,,,,,
36,0,,,,,,,,,,,,,,,,
37,0,,,,,,,,,,,,,,,,
38,0,,,,,,,,,,,,,,,,
39,0,,,,,,,,,,,,,,,,
"
",,,,,,,,,,,,,,,,,
1,0,_,_,_,_,_,_,"_
",,,,,,,,,
2,0,_,_,_,_,_,_,"_
",,,,,,,,,
3,0,_,_,_,_,_,_,"_
",,,,,,,,,
4,0,_,_,_,_,_,_,"_
",,,,,,,,,
5,0,_,_,_,_,_,_,"_
",,,,,,,,,
6,0,_,_,_,_,_,_,"_
",,,,,,,,,
7,0,_,_,_,_,_,_,"_
",,,,,,,,,
8,0,_,_,_,_,_,_,"_
",,,,,,,,,
9,0,_,_,_,_,_,_,"_
",,,,,,,,,
10,0,_,_,_,_,_,_,"_
",,,,,,,,,
11,0,_,_,_,_,_,_,"_
",,,,,,,,,
12,0,_,_,_,_,_,_,"_
",,,,,,,,,
13,0,_,_,_,_,_,_,"_
",,,,,,,,,
14,0,_,_,_,_,_,_,"_
",,,,,,,,,
15,0,_,_,_,_,_,_,"_
",,,,,,,,,
16,0,_,_,_,_,_,_,"_
",,,,,,,,,
17,0,_,_,_,_,_,_,"_
",,,,,,,,,
18,0,_,_,_,_,_,_,"_
",,,,,,,,,
19,0,_,_,_,_,_,_,"_
",,,,,,,,,
20,0,_,_,_,_,_,_,"_
",,,,,,,,,
21,0,_,_,_,_,_,_,"_
",,,,,,,,,
22,0,_,_,_,_,_,_,"_
",,,,,,,,,
23,0,_,_,_,_,_,_,"_
",,,,,,,,,
24,0,_,_,_,_,_,_,"_
",,,,,,,,,
25,0,_,_,_,_,_,_,"_
",,,,,,,,,
26,0,_,_,_,_,_,_,"_
",,,,,,,,,
27,0,_,_,_,_,_,_,"_
",,,,,,,,,
28,0,_,A1,_,_,_,_,"_
",,,,,,,,,
29,0,_,_,_,_,_,_,"_
",,,,,,,,,
30,0,A1,_,_,_,_,_,"_
",,,,,,,,,
31,0,_,_,_,_,_,_,"_
",,,,,,,,,
32,0,_,_,DIS,_,_,_,"_
",,,,,,,,,
33,0,_,_,_,_,_,_,"_
",,,,,,,,,
34,0,_,_,A0,_,_,_,"_
",,,,,,,,,
35,0,_,_,_,_,_,_,"CND
",,,,,,,,,
36,0,_,_,A1,_,_,_,"_
",,,,,,,,,
37,0,_,_,_,A1,_,_,"_
",,,,,,,,,
38,0,_,_,_,_,A1,_,"_
",,,,,,,,,
39,0,_,_,_,_,_,_,"_
",,,,,,,,,
40,0,_,_,_,_,_,_,"A0
",,,,,,,,,
41,0,_,_,_,_,_,_,"ADV
",,,,,,,,,
42,0,_,_,_,_,_,_,"_
",,,,,,,,,
43,0,_,_,_,_,_,_,"_
",,,,,,,,,
44,0,_,_,_,_,_,_,"_
",,,,,,,,,
"
",,,,,,,,,,,,,,,,,
1,0,_,_,"_
",,,,,,,,,,,,,
2,0,_,_,"_
",,,,,,,,,,,,,
3,0,_,_,"_
",,,,,,,,,,,,,
4,0,_,_,"_
",,,,,,,,,,,,,
5,0,_,_,"_
",,,,,,,,,,,,,
6,0,_,_,"_
",,,,,,,,,,,,,
7,0,_,_,"_
",,,,,,,,,,,,,
8,0,_,_,"_
",,,,,,,,,,,,,
9,0,_,_,"_
",,,,,,,,,,,,,
10,0,_,_,"_
",,,,,,,,,,,,,
11,0,_,_,"_
",,,,,,,,,,,,,
12,0,_,_,"_
",,,,,,,,,,,,,
13,0,_,_,"_
",,,,,,,,,,,,,
14,0,_,_,"_
",,,,,,,,,,,,,
15,0,_,_,"_
",,,,,,,,,,,,,
16,0,_,_,"_
",,,,,,,,,,,,,
17,0,_,_,"_
",,,,,,,,,,,,,
18,0,_,_,"_
",,,,,,,,,,,,,
19,0,_,_,"_
",,,,,,,,,,,,,
20,0,_,_,"_
",,,,,,,,,,,,,
21,0,_,_,"CND
",,,,,,,,,,,,,
22,0,_,_,"_
",,,,,,,,,,,,,
23,0,A1,_,"_
",,,,,,,,,,,,,
24,0,_,_,"_
",,,,,,,,,,,,,
25,0,_,_,"_
",,,,,,,,,,,,,
26,0,_,_,"A0
",,,,,,,,,,,,,
27,0,_,_,"ADV
",,,,,,,,,,,,,
28,0,_,_,"_
",,,,,,,,,,,,,
29,0,_,_,"_
",,,,,,,,,,,,,
30,0,_,_,"_
",,,,,,,,,,,,,
31,0,_,_,"_
",,,,,,,,,,,,,
"
",,,,,,,,,,,,,,,,,
1,0,_,_,"_
",,,,,,,,,,,,,
2,0,_,_,"_
",,,,,,,,,,,,,
3,0,_,_,"_
",,,,,,,,,,,,,
4,0,_,_,"_
",,,,,,,,,,,,,
5,0,_,_,"_
",,,,,,,,,,,,,
6,0,_,_,"_
",,,,,,,,,,,,,
7,0,_,_,"_
",,,,,,,,,,,,,
8,0,_,_,"_
",,,,,,,,,,,,,
9,0,_,_,"_
",,,,,,,,,,,,,
10,0,_,_,"_
",,,,,,,,,,,,,
11,0,_,_,"_
",,,,,,,,,,,,,
12,0,_,_,"_
",,,,,,,,,,,,,
13,0,_,_,"_
",,,,,,,,,,,,,
14,0,A0,_,"A0
",,,,,,,,,,,,,
15,0,_,_,"_
",,,,,,,,,,,,,
16,0,TMP,_,"TMP
",,,,,,,,,,,,,
17,0,_,_,"_
",,,,,,,,,,,,,
18,0,_,_,"_
",,,,,,,,,,,,,
19,0,_,_,"_
",,,,,,,,,,,,,
20,0,_,_,"_
",,,,,,,,,,,,,
21,0,_,_,"_
",,,,,,,,,,,,,
22,0,_,_,"_
",,,,,,,,,,,,,
23,0,_,_,"_
",,,,,,,,,,,,,
24,0,_,_,"_
",,,,,,,,,,,,,
25,0,_,_,"ADV
",,,,,,,,,,,,,
26,0,_,_,"_
",,,,,,,,,,,,,
27,0,_,ADV,"_
",,,,,,,,,,,,,
28,0,_,_,"_
",,,,,,,,,,,,,
29,0,_,_,"_
",,,,,,,,,,,,,
30,0,A1,A0,"_
",,,,,,,,,,,,,
31,0,_,_,"_
",,,,,,,,,,,,,
32,0,_,_,"_
",,,,,,,,,,,,,
33,0,_,_,"A1
",,,,,,,,,,,,,
34,0,_,_,"_
",,,,,,,,,,,,,
"
",,,,,,,,,,,,,,,,,
1,0,,,,,,,,,,,,,,,,
2,0,,,,,,,,,,,,,,,,
3,0,,,,,,,,,,,,,,,,
4,0,,,,,,,,,,,,,,,,
5,0,,,,,,,,,,,,,,,,
6,0,,,,,,,,,,,,,,,,
7,0,,,,,,,,,,,,,,,,
8,0,,,,,,,,,,,,,,,,
9,0,,,,,,,,,,,,,,,,
10,0,,,,,,,,,,,,,,,,
11,0,,,,,,,,,,,,,,,,
"
",,,,,,,,,,,,,,,,,
1,0,,,,,,,,,,,,,,,,
2,0,,,,,,,,,,,,,,,,
3,0,,,,,,,,,,,,,,,,
4,0,,,,,,,,,,,,,,,,
5,0,,,,,,,,,,,,,,,,
6,0,,,,,,,,,,,,,,,,
7,0,,,,,,,,,,,,,,,,
8,0,,,,,,,,,,,,,,,,
9,0,,,,,,,,,,,,,,,,
10,0,,,,,,,,,,,,,,,,
11,0,,,,,,,,,,,,,,,,
12,0,,,,,,,,,,,,,,,,
13,0,,,,,,,,,,,,,,,,
14,0,,,,,,,,,,,,,,,,
15,0,,,,,,,,,,,,,,,,
16,0,,,,,,,,,,,,,,,,
17,0,,,,,,,,,,,,,,,,
18,0,,,,,,,,,,,,,,,,
19,0,,,,,,,,,,,,,,,,
"
",,,,,,,,,,,,,,,,,
1,0,_,_,_,"_
",,,,,,,,,,,,
2,0,_,_,_,"_
",,,,,,,,,,,,
3,0,_,_,_,"_
",,,,,,,,,,,,
4,0,_,_,_,"_
",,,,,,,,,,,,
5,0,_,_,_,"_
",,,,,,,,,,,,
6,0,_,_,_,"_
",,,,,,,,,,,,
7,0,_,_,_,"_
",,,,,,,,,,,,
8,0,_,_,_,"_
",,,,,,,,,,,,
9,0,_,_,_,"_
",,,,,,,,,,,,
10,0,_,_,_,"_
",,,,,,,,,,,,
11,0,_,_,_,"_
",,,,,,,,,,,,
12,0,_,_,_,"_
",,,,,,,,,,,,
13,0,_,_,_,"_
",,,,,,,,,,,,
14,0,_,_,_,"_
",,,,,,,,,,,,
15,0,_,_,_,"_
",,,,,,,,,,,,
16,0,_,_,_,"_
",,,,,,,,,,,,
17,0,_,_,_,"_
",,,,,,,,,,,,
18,0,_,_,_,"_
",,,,,,,,,,,,
19,0,_,A0,_,"_
",,,,,,,,,,,,
20,0,_,_,_,"_
",,,,,,,,,,,,
21,0,_,_,_,"_
",,,,,,,,,,,,
22,0,_,_,_,"_
",,,,,,,,,,,,
23,0,_,A1,_,"_
",,,,,,,,,,,,
24,0,_,_,A0,"_
",,,,,,,,,,,,
25,0,_,_,_,"_
",,,,,,,,,,,,
26,0,_,_,_,"_
",,,,,,,,,,,,
27,0,_,_,A1,"_
",,,,,,,,,,,,
28,0,_,_,_,"_
",,,,,,,,,,,,
29,0,_,_,_,"_
",,,,,,,,,,,,
30,0,_,_,_,"_
",,,,,,,,,,,,
31,0,_,_,_,"A1
",,,,,,,,,,,,
32,0,_,_,_,"_
",,,,,,,,,,,,
33,0,_,_,_,"_
",,,,,,,,,,,,
34,0,_,_,_,"_
",,,,,,,,,,,,
35,0,_,_,_,"_
",,,,,,,,,,,,
36,0,_,_,_,"_
",,,,,,,,,,,,
37,0,_,_,_,"_
",,,,,,,,,,,,
38,0,_,_,_,"_
",,,,,,,,,,,,
"
",,,,,,,,,,,,,,,,,
1,0,_,_,_,"_
",,,,,,,,,,,,
2,0,_,_,_,"_
",,,,,,,,,,,,
3,0,_,_,_,"_
",,,,,,,,,,,,
4,0,_,_,_,"_
",,,,,,,,,,,,
5,0,_,_,_,"_
",,,,,,,,,,,,
6,0,_,_,_,"_
",,,,,,,,,,,,
7,0,_,_,_,"_
",,,,,,,,,,,,
8,0,_,_,_,"_
",,,,,,,,,,,,
9,0,_,_,_,"_
",,,,,,,,,,,,
10,0,_,_,_,"_
",,,,,,,,,,,,
11,0,A1,_,_,"_
",,,,,,,,,,,,
12,0,_,_,_,"_
",,,,,,,,,,,,
13,0,_,_,_,"_
",,,,,,,,,,,,
14,0,_,_,_,"_
",,,,,,,,,,,,
15,0,A0,_,_,"_
",,,,,,,,,,,,
16,0,_,_,_,"_
",,,,,,,,,,,,
17,0,_,ADV,_,"_
",,,,,,,,,,,,
18,0,A1,_,_,"_
",,,,,,,,,,,,
19,0,_,_,_,"_
",,,,,,,,,,,,
20,0,_,_,_,"A1
",,,,,,,,,,,,
21,0,_,_,_,"_
",,,,,,,,,,,,
22,0,_,A1,_,"_
",,,,,,,,,,,,
23,0,_,_,_,"_
",,,,,,,,,,,,
24,0,_,_,_,"_
",,,,,,,,,,,,
25,0,_,_,_,"_
",,,,,,,,,,,,
26,0,_,_,_,"_
",,,,,,,,,,,,
27,0,_,_,_,"_
",,,,,,,,,,,,
"
",,,,,,,,,,,,,,,,,
1,0,,,,,,,,,,,,,,,,
2,0,,,,,,,,,,,,,,,,
3,0,,,,,,,,,,,,,,,,
4,0,,,,,,,,,,,,,,,,
5,0,,,,,,,,,,,,,,,,
6,0,,,,,,,,,,,,,,,,
7,0,,,,,,,,,,,,,,,,
8,0,,,,,,,,,,,,,,,,
9,0,,,,,,,,,,,,,,,,
10,0,,,,,,,,,,,,,,,,
11,0,,,,,,,,,,,,,,,,
12,0,,,,,,,,,,,,,,,,
13,0,,,,,,,,,,,,,,,,
14,0,,,,,,,,,,,,,,,,
15,0,,,,,,,,,,,,,,,,
16,0,,,,,,,,,,,,,,,,
17,0,,,,,,,,,,,,,,,,
18,0,,,,,,,,,,,,,,,,
19,0,,,,,,,,,,,,,,,,
20,0,,,,,,,,,,,,,,,,
21,0,,,,,,,,,,,,,,,,
22,0,,,,,,,,,,,,,,,,
23,0,,,,,,,,,,,,,,,,
24,0,,,,,,,,,,,,,,,,
25,0,,,,,,,,,,,,,,,,
26,0,,,,,,,,,,,,,,,,
27,0,,,,,,,,,,,,,,,,
28,0,,,,,,,,,,,,,,,,
"
",,,,,,,,,,,,,,,,,
1,0,_,_,_,_,_,_,"_
",,,,,,,,,
2,0,_,_,_,_,_,_,"_
",,,,,,,,,
3,0,_,_,_,_,_,_,"_
",,,,,,,,,
4,0,_,_,_,_,_,_,"_
",,,,,,,,,
5,0,_,_,_,_,_,_,"_
",,,,,,,,,
6,0,_,_,_,_,_,_,"_
",,,,,,,,,
7,0,_,_,_,_,_,_,"_
",,,,,,,,,
8,0,_,_,_,_,_,_,"_
",,,,,,,,,
9,0,_,_,_,_,_,_,"_
",,,,,,,,,
10,0,_,_,_,_,_,_,"_
",,,,,,,,,
11,0,_,_,_,_,_,_,"_
",,,,,,,,,
12,0,_,_,_,_,_,_,"_
",,,,,,,,,
13,0,_,_,_,_,_,_,"_
",,,,,,,,,
14,0,_,_,_,_,_,_,"_
",,,,,,,,,
15,0,A0,_,_,_,_,_,"_
",,,,,,,,,
16,0,ADV,_,_,_,_,_,"_
",,,,,,,,,
17,0,ADV,_,_,_,_,_,"_
",,,,,,,,,
18,0,_,_,_,_,_,_,"_
",,,,,,,,,
19,0,_,_,_,_,_,_,"_
",,,,,,,,,
20,0,_,_,_,_,_,_,"_
",,,,,,,,,
21,0,A1,_,_,_,_,_,"_
",,,,,,,,,
22,0,_,_,_,_,_,_,"_
",,,,,,,,,
23,0,_,ADV,_,_,_,_,"_
",,,,,,,,,
24,0,_,_,_,_,_,_,"_
",,,,,,,,,
25,0,_,_,_,_,_,_,"_
",,,,,,,,,
26,0,_,_,_,_,_,_,"_
",,,,,,,,,
27,0,_,_,_,_,_,_,"_
",,,,,,,,,
28,0,_,_,_,_,_,_,"_
",,,,,,,,,
29,0,_,A0,_,_,_,_,"_
",,,,,,,,,
30,0,_,_,_,_,_,_,"_
",,,,,,,,,
31,0,_,_,_,_,_,_,"_
",,,,,,,,,
32,0,_,_,_,A0,_,_,"_
",,,,,,,,,
33,0,_,_,_,ADV,_,_,"_
",,,,,,,,,
34,0,_,_,_,_,_,_,"_
",,,,,,,,,
35,0,_,_,_,_,_,_,"_
",,,,,,,,,
36,0,_,_,_,A1,_,_,"_
",,,,,,,,,
37,0,_,_,_,A2,_,_,"_
",,,,,,,,,
38,0,_,_,_,_,EXT,_,"_
",,,,,,,,,
39,0,_,_,_,_,_,_,"_
",,,,,,,,,
40,0,_,_,_,_,_,_,"DIS
",,,,,,,,,
41,0,_,_,_,_,_,_,"_
",,,,,,,,,
42,0,_,_,_,_,_,_,"ADV
",,,,,,,,,
43,0,_,_,_,_,_,_,"_
",,,,,,,,,
44,0,_,A1,_,_,_,_,"_
",,,,,,,,,
45,0,_,_,_,_,_,_,"_
",,,,,,,,,
"
",,,,,,,,,,,,,,,,,
1,0,,,,,,,,,,,,,,,,
2,0,,,,,,,,,,,,,,,,
3,0,,,,,,,,,,,,,,,,
4,0,,,,,,,,,,,,,,,,
5,0,,,,,,,,,,,,,,,,
6,0,,,,,,,,,,,,,,,,
7,0,,,,,,,,,,,,,,,,
8,0,,,,,,,,,,,,,,,,
9,0,,,,,,,,,,,,,,,,
10,0,,,,,,,,,,,,,,,,
"
",,,,,,,,,,,,,,,,,
1,0,,,,,,,,,,,,,,,,
2,0,,,,,,,,,,,,,,,,
3,0,,,,,,,,,,,,,,,,
4,0,,,,,,,,,,,,,,,,
5,0,,,,,,,,,,,,,,,,
6,0,,,,,,,,,,,,,,,,
7,0,,,,,,,,,,,,,,,,
8,0,,,,,,,,,,,,,,,,
9,0,,,,,,,,,,,,,,,,
10,0,,,,,,,,,,,,,,,,
"
",,,,,,,,,,,,,,,,,
1,0,,,,,,,,,,,,,,,,
2,0,,,,,,,,,,,,,,,,
3,0,,,,,,,,,,,,,,,,
4,0,,,,,,,,,,,,,,,,
5,0,,,,,,,,,,,,,,,,
6,0,,,,,,,,,,,,,,,,
7,0,,,,,,,,,,,,,,,,
8,0,,,,,,,,,,,,,,,,
9,0,,,,,,,,,,,,,,,,
10,0,,,,,,,,,,,,,,,,
11,0,,,,,,,,,,,,,,,,
12,0,,,,,,,,,,,,,,,,
"
",,,,,,,,,,,,,,,,,
1,0,,,,,,,,,,,,,,,,
2,0,,,,,,,,,,,,,,,,
3,0,,,,,,,,,,,,,,,,
4,0,,,,,,,,,,,,,,,,
5,0,,,,,,,,,,,,,,,,
6,0,,,,,,,,,,,,,,,,
7,0,,,,,,,,,,,,,,,,
8,0,,,,,,,,,,,,,,,,
9,0,,,,,,,,,,,,,,,,
10,0,,,,,,,,,,,,,,,,
11,0,,,,,,,,,,,,,,,,
"
",,,,,,,,,,,,,,,,,
1,0,_,_,_,"_
",,,,,,,,,,,,
2,0,_,_,_,"_
",,,,,,,,,,,,
3,0,_,_,_,"_
",,,,,,,,,,,,
4,0,_,_,_,"_
",,,,,,,,,,,,
5,0,_,_,_,"_
",,,,,,,,,,,,
6,0,_,_,_,"_
",,,,,,,,,,,,
7,0,_,_,_,"_
",,,,,,,,,,,,
8,0,_,_,_,"_
",,,,,,,,,,,,
9,0,_,_,_,"_
",,,,,,,,,,,,
10,0,_,_,_,"_
",,,,,,,,,,,,
11,0,_,_,_,"_
",,,,,,,,,,,,
12,0,_,_,_,"_
",,,,,,,,,,,,
13,0,_,_,TMP,"_
",,,,,,,,,,,,
14,0,_,_,_,"_
",,,,,,,,,,,,
15,0,_,_,_,"_
",,,,,,,,,,,,
16,0,_,_,_,"_
",,,,,,,,,,,,
17,0,_,_,A0,"_
",,,,,,,,,,,,
18,0,_,_,_,"_
",,,,,,,,,,,,
19,0,_,_,_,"_
",,,,,,,,,,,,
20,0,_,_,_,"_
",,,,,,,,,,,,
21,0,_,_,A1,"_
",,,,,,,,,,,,
22,0,_,_,_,"A1
",,,,,,,,,,,,
23,0,_,_,_,"_
",,,,,,,,,,,,
24,0,_,_,A2,"_
",,,,,,,,,,,,
25,0,_,_,_,"_
",,,,,,,,,,,,
26,0,_,_,_,"_
",,,,,,,,,,,,
"
",,,,,,,,,,,,,,,,,
1,0,,,,,,,,,,,,,,,,
2,0,,,,,,,,,,,,,,,,
3,0,,,,,,,,,,,,,,,,
4,0,,,,,,,,,,,,,,,,
5,0,,,,,,,,,,,,,,,,
6,0,,,,,,,,,,,,,,,,
7,0,,,,,,,,,,,,,,,,
8,0,,,,,,,,,,,,,,,,
9,0,,,,,,,,,,,,,,,,
10,0,,,,,,,,,,,,,,,,
11,0,,,,,,,,,,,,,,,,
12,0,,,,,,,,,,,,,,,,
13,0,,,,,,,,,,,,,,,,
14,0,,,,,,,,,,,,,,,,
15,0,,,,,,,,,,,,,,,,
16,0,,,,,,,,,,,,,,,,
17,0,,,,,,,,,,,,,,,,
18,0,,,,,,,,,,,,,,,,
19,0,,,,,,,,,,,,,,,,
20,0,,,,,,,,,,,,,,,,
"
",,,,,,,,,,,,,,,,,
1,0,_,_,_,_,_,_,"_
",,,,,,,,,
2,0,_,_,_,_,_,_,"_
",,,,,,,,,
3,0,_,_,_,_,_,_,"_
",,,,,,,,,
4,0,_,CND,_,_,_,_,"_
",,,,,,,,,
5,0,_,_,_,_,_,_,"_
",,,,,,,,,
6,0,_,_,_,_,_,_,"_
",,,,,,,,,
7,0,_,_,_,_,_,_,"_
",,,,,,,,,
8,0,_,_,_,_,_,_,"_
",,,,,,,,,
9,0,_,_,_,_,_,_,"_
",,,,,,,,,
10,0,_,_,_,_,_,_,"_
",,,,,,,,,
11,0,_,_,_,_,_,_,"_
",,,,,,,,,
12,0,_,_,_,_,_,_,"_
",,,,,,,,,
13,0,_,DIS,_,_,_,_,"_
",,,,,,,,,
14,0,_,A0,_,_,_,_,"_
",,,,,,,,,
15,0,_,_,_,_,_,_,"_
",,,,,,,,,
16,0,_,_,_,ADV,ADV,ADV,"_
",,,,,,,,,
17,0,_,_,_,_,_,_,"_
",,,,,,,,,
18,0,_,_,_,_,_,_,"_
",,,,,,,,,
19,0,_,_,_,_,_,_,"_
",,,,,,,,,
20,0,_,_,_,_,_,_,"_
",,,,,,,,,
21,0,_,_,_,A1,_,_,"_
",,,,,,,,,
22,0,_,_,_,_,_,_,"_
",,,,,,,,,
23,0,_,_,_,_,_,_,"_
",,,,,,,,,
24,0,_,_,_,_,A1,_,"_
",,,,,,,,,
25,0,_,A1,_,_,_,_,"_
",,,,,,,,,
26,0,_,_,_,_,_,A1,"_
",,,,,,,,,
27,0,_,_,_,_,_,_,"ADV
",,,,,,,,,
28,0,_,_,_,_,_,A2,"_
",,,,,,,,,
29,0,_,_,_,_,_,_,"_
",,,,,,,,,
30,0,_,_,_,_,_,_,"_
",,,,,,,,,
31,0,_,_,_,_,_,_,"_
",,,,,,,,,
32,0,_,_,_,_,_,_,"_
",,,,,,,,,
"
",,,,,,,,,,,,,,,,,
1,0,,,,,,,,,,,,,,,,
2,0,,,,,,,,,,,,,,,,
3,0,,,,,,,,,,,,,,,,
4,0,,,,,,,,,,,,,,,,
5,0,,,,,,,,,,,,,,,,
6,0,,,,,,,,,,,,,,,,
7,0,,,,,,,,,,,,,,,,
8,0,,,,,,,,,,,,,,,,
9,0,,,,,,,,,,,,,,,,
10,0,,,,,,,,,,,,,,,,
11,0,,,,,,,,,,,,,,,,
12,0,,,,,,,,,,,,,,,,
13,0,,,,,,,,,,,,,,,,
14,0,,,,,,,,,,,,,,,,
15,0,,,,,,,,,,,,,,,,
16,0,,,,,,,,,,,,,,,,
17,0,,,,,,,,,,,,,,,,
18,0,,,,,,,,,,,,,,,,
19,0,,,,,,,,,,,,,,,,
"
",,,,,,,,,,,,,,,,,
1,0,"_
",,,,,,,,,,,,,,,
2,0,"_
",,,,,,,,,,,,,,,
3,0,"_
",,,,,,,,,,,,,,,
4,0,"_
",,,,,,,,,,,,,,,
5,0,"_
",,,,,,,,,,,,,,,
6,0,"_
",,,,,,,,,,,,,,,
7,0,"_
",,,,,,,,,,,,,,,
8,0,"_
",,,,,,,,,,,,,,,
9,0,"_
",,,,,,,,,,,,,,,
10,0,"_
",,,,,,,,,,,,,,,
11,0,"_
",,,,,,,,,,,,,,,
12,0,"_
",,,,,,,,,,,,,,,
13,0,"_
",,,,,,,,,,,,,,,
14,0,"_
",,,,,,,,,,,,,,,
15,0,"_
",,,,,,,,,,,,,,,
16,0,"_
",,,,,,,,,,,,,,,
17,0,"_
",,,,,,,,,,,,,,,
18,0,"_
",,,,,,,,,,,,,,,
19,0,"_
",,,,,,,,,,,,,,,
20,0,"_
",,,,,,,,,,,,,,,
21,0,"TMP
",,,,,,,,,,,,,,,
22,0,"_
",,,,,,,,,,,,,,,
23,0,"_
",,,,,,,,,,,,,,,
"
",,,,,,,,,,,,,,,,,
1,0,,,,,,,,,,,,,,,,
2,0,,,,,,,,,,,,,,,,
3,0,,,,,,,,,,,,,,,,
4,0,,,,,,,,,,,,,,,,
5,0,,,,,,,,,,,,,,,,
6,0,,,,,,,,,,,,,,,,
7,0,,,,,,,,,,,,,,,,
8,0,,,,,,,,,,,,,,,,
9,0,,,,,,,,,,,,,,,,
10,0,,,,,,,,,,,,,,,,
11,0,,,,,,,,,,,,,,,,
12,0,,,,,,,,,,,,,,,,
13,0,,,,,,,,,,,,,,,,
14,0,,,,,,,,,,,,,,,,
15,0,,,,,,,,,,,,,,,,
16,0,,,,,,,,,,,,,,,,
17,0,,,,,,,,,,,,,,,,
18,0,,,,,,,,,,,,,,,,
"
",,,,,,,,,,,,,,,,,
1,0,_,_,_,_,"_
",,,,,,,,,,,
2,0,_,_,_,_,"_
",,,,,,,,,,,
3,0,_,_,_,_,"_
",,,,,,,,,,,
4,0,_,_,_,_,"_
",,,,,,,,,,,
5,0,_,_,_,_,"_
",,,,,,,,,,,
6,0,_,_,_,_,"_
",,,,,,,,,,,
7,0,_,_,_,_,"_
",,,,,,,,,,,
8,0,_,_,_,_,"_
",,,,,,,,,,,
9,0,_,_,_,_,"_
",,,,,,,,,,,
10,0,_,_,_,_,"_
",,,,,,,,,,,
11,0,_,_,_,_,"_
",,,,,,,,,,,
12,0,_,_,_,_,"_
",,,,,,,,,,,
13,0,_,_,_,_,"_
",,,,,,,,,,,
14,0,_,A0,_,_,"_
",,,,,,,,,,,
15,0,_,_,_,_,"_
",,,,,,,,,,,
16,0,_,TMP,_,_,"_
",,,,,,,,,,,
17,0,_,_,_,_,"_
",,,,,,,,,,,
18,0,_,_,_,_,"_
",,,,,,,,,,,
19,0,_,PRP,_,_,"_
",,,,,,,,,,,
